time_h,time_d,A_gut,A_central,C_mgL,C_uM,KRAS_GDP,KRAS_GTP,KRAS_drug,TE,KRAS_GTP_norm,R,E,E_norm,T,T_change_pct,Z
10.5,0.4375,0.019297676048293792,189.75350365347265,0.8993057045188277,1.6041842749176376,0.09642918944631244,0.022872370348003695,0.8806984402056834,0.8806984402056839,0.23238328273571768,1.0526205815365348,0.5691498780710608,0.5691498780710608,0.989071512453687,-1.0928487546313037,0.02940412273953327
11.0,0.4583333333333333,0.011704646419553086,177.05359393646413,0.8391165589405882,1.496818692366372,0.09908589628364865,0.021617126354189282,0.8792969773621617,0.8792969773621621,0.21963000375856326,1.0592309010040977,0.5446393259187414,0.5446393259187414,0.9878646281787326,-1.2135371821267449,0.03110791556936762
11.5,0.4791666666666667,0.007099231051473021,165.20128105346566,0.7829444599690316,1.3966187298769739,0.10199863631456353,0.020540515524313175,0.8774608481611229,0.8774608481611234,0.20869163772702198,1.0661459623862555,0.5213152153929349,0.5213152153929349,0.9866380155403184,-1.336198445968162,0.03280540369656628
12.0,0.5,0.004305899399113952,154.1409364272459,0.7305257650580373,1.3031141010667808,0.10514196441009335,0.019627079170232247,0.875230956419674,0.8752309564196744,0.19941112436955977,1.073341530105666,0.4992225118703048,0.4992225118703048,0.9853949795634976,-1.4605020436502358,0.03449581127833712
12.5,0.5208333333333334,0.0026116621596551735,143.8202111815743,0.6816123752681247,1.2158622462863442,0.10849589048991093,0.018862805826632488,0.8726413036834562,0.8726413036834565,0.1916461071985862,1.0807930837537711,0.47839150782637746,0.47839150782637746,0.9841384326856456,-1.5861567314354397,0.03617843992088348
13.0,0.5416666666666666,0.0015840551556682808,134.18999183377957,0.6359715252785761,1.1344479580424118,0.11204440630269807,0.018235027133998737,0.8697205665633028,0.8697205665633031,0.18526787568142727,1.0884760450967301,0.4588401605101721,0.4588401605101721,0.9828709444528343,-1.7129055547165706,0.03785265629718882
13.5,0.5625,0.0009607770856819775,125.20428994593311,0.5933852604072659,1.0584824481042916,0.11577442338561424,0.017732309923346803,0.8664932666910385,0.8664932666910389,0.18016026882120365,1.0963659656931373,0.440576134716266,0.440576134716266,0.9815947849506236,-1.8405215049376422,0.039517882511358474
14.0,0.5833333333333334,0.0005827422551262063,116.82009738849922,0.5536497506563944,0.9876021238965295,0.11967500121175555,0.01734434901642595,0.8629806497718181,0.8629806497718184,0.17621858600688775,1.1044386803526418,0.423598576954947,0.423598576954947,0.980311962645304,-1.9688037354696042,0.04117358851284302
14.5,0.6041666666666666,0.00035345037545716416,108.99722581869227,0.5165745299464088,0.921467231442042,0.12373678146313133,0.01706186356915156,0.8592013549677167,0.859201354967717,0.17334853386257995,1.112670431263488,0.407899648785261,0.407899648785261,0.9790242573323878,-2.097574266761215,0.042819286050149015
15.0,0.625,0.00021437938943839652,101.69814165774496,0.4819817140177486,0.8597604602528515,0.1279515722255446,0.01687649857994395,0.8551719291945111,0.8551719291945115,0.17146522557223065,1.1210379666877273,0.393465843020167,0.393465843020167,0.9777332488317678,-2.226675116823218,0.04445452382568741
15.5,0.6458333333333334,0.0001300275815972707,94.88780259682484,0.4497052255773689,0.8021855611440758,0.13231203907505729,0.016780732653385477,0.850907228271557,0.8509072282715572,0.17049224375839656,1.1295186183229187,0.38027910971155215,0.38027910971155215,0.9764403419969148,-2.3559658003085238,0.04607888354896323
16.0,0.6666666666666666,7.886544161351672e-05,88.53349959099626,0.41959004545495854,0.748466010444093,0.13681147667048066,0.01676779230374939,0.8464207310257696,0.84642073102577,0.1703607698060939,1.138090360216585,0.36831781174946343,0.36831781174946343,0.9751467885490229,-2.4853211450977075,0.04769197672581073
16.5,0.6875,4.783428618501175e-05,82.60470586302502,0.3914914969811612,0.6983437334662169,0.1414436383071037,0.016831573012492884,0.8417247886804031,0.8417247886804035,0.1710087818069278,1.146731852414613,0.3575575328119902,0.3575575328119902,0.9738537061736917,-2.6146293826308287,0.04929344200330464
17.0,0.7083333333333334,2.90129522708682e-05,77.07293394934202,0.36527456848029394,0.6515778959691294,0.1462026092455572,0.016966566931776048,0.8368308238226665,0.8368308238226667,0.17238032002684475,1.1554224717246087,0.3479717551185226,0.3479717551185226,0.9725620952502092,-2.74379047497908,0.05088294296544778
17.5,0.7291666666666666,1.7597169332349406e-05,71.91160110455304,0.34081327537702866,0.6079437662808217,0.15108271314475955,0.017167796948550553,0.8317494899066896,0.8317494899066898,0.17442481699727375,1.1641423317715613,0.33953242369286657,0.33953242369286657,0.9712728535391669,-2.8727146460833075,0.052460166293674476
18.0,0.75,1.0673192903784446e-05,67.0959029407715,0.3179900613306706,0.5672316470400831,0.15607844334289933,0.017430756799959066,0.8264907998571414,0.8264907998571416,0.17709648908758424,1.1728722942803003,0.33221041230657683,0.33221041230657683,0.9699867891043831,-3.0013210895616926,0.0540248202177089
