study_id,study_label,grouping,time_h,conc_ngml,sd_ngml,n,dose_mg
468,Yeates 1996,Control (Perpetrator Placebo),6.0,9.0313,,12,15.0
468,Yeates 1996,Control (Perpetrator Placebo),8.0,5.0598,,12,15.0
468,Yeates 1996,Control (Perpetrator Placebo),12.0,2.6322,,12,15.0
468,Yeates 1996,Control (Perpetrator Placebo),24.0,0.3048,,12,15.0
469,Yeates 1996,with Perpetrator (Clarithromycin),98.0,172.188,114.8384,12,15.0
469,Yeates 1996,with Perpetrator (Clarithromycin),98.5,127.141,66.4865,12,15.0
469,Yeates 1996,with Perpetrator (Clarithromycin),99.5,109.741,31.2219,12,15.0
469,Yeates 1996,with Perpetrator (Clarithromycin),100.5,88.5612,34.2537,12,15.0
469,Yeates 1996,with Perpetrator (Clarithromycin),101.5,63.0226,20.1403,12,15.0
469,Yeates 1996,with Perpetrator (Clarithromycin),102.5,47.659,20.1403,12,15.0
469,Yeates 1996,with Perpetrator (Clarithromycin),103.5,40.144,7.0519,12,15.0
469,Yeates 1996,with Perpetrator (Clarithromycin),105.5,27.4485,,12,15.0
469,Yeates 1996,with Perpetrator (Clarithromycin),109.5,17.7538,,12,15.0
469,Yeates 1996,with Perpetrator (Clarithromycin),121.5,6.7024,,12,15.0
470,Zimmermann 1996,Control (Perpetrator Placebo),0.5,60.2453,,12,15.0
470,Zimmermann 1996,Control (Perpetrator Placebo),1.0,47.1183,,12,15.0
470,Zimmermann 1996,Control (Perpetrator Placebo),2.0,29.3443,,12,15.0
470,Zimmermann 1996,Control (Perpetrator Placebo),3.0,18.2912,,12,15.0
470,Zimmermann 1996,Control (Perpetrator Placebo),4.0,15.1264,,12,15.0
470,Zimmermann 1996,Control (Perpetrator Placebo),5.0,12.2538,,12,15.0
470,Zimmermann 1996,Control (Perpetrator Placebo),6.0,9.3752,,12,15.0
470,Zimmermann 1996,Control (Perpetrator Placebo),8.0,4.2144,,12,15.0
470,Zimmermann 1996,Control (Perpetrator Placebo),12.0,1.772,,12,15.0
471,Zimmermann 1996,with Perpetrator (Erythromycin),98.0,173.6178,,12,15.0
471,Zimmermann 1996,with Perpetrator (Erythromycin),98.5,111.994,,12,15.0
471,Zimmermann 1996,with Perpetrator (Erythromycin),99.5,86.6165,,12,15.0
471,Zimmermann 1996,with Perpetrator (Erythromycin),100.5,54.8148,,12,15.0
471,Zimmermann 1996,with Perpetrator (Erythromycin),101.5,42.8821,,12,15.0
471,Zimmermann 1996,with Perpetrator (Erythromycin),102.5,35.0419,,12,15.0
471,Zimmermann 1996,with Perpetrator (Erythromycin),103.5,28.6597,,12,15.0
471,Zimmermann 1996,with Perpetrator (Erythromycin),105.5,24.0818,,12,15.0
471,Zimmermann 1996,with Perpetrator (Erythromycin),109.5,15.7982,,12,15.0
471,Zimmermann 1996,with Perpetrator (Erythromycin),121.5,4.3682,,12,15.0
939,Kanefendt 2023,"Study 1, midazolam alone",0.5,3.4232,1.56,14,1.0
939,Kanefendt 2023,"Study 1, midazolam alone",0.75,3.8981,1.37,14,1.0
939,Kanefendt 2023,"Study 1, midazolam alone",1.0,3.5381,1.38,14,1.0
939,Kanefendt 2023,"Study 1, midazolam alone",1.5,2.5795,1.41,14,1.0
939,Kanefendt 2023,"Study 1, midazolam alone",2.0,1.9421,1.43,14,1.0
939,Kanefendt 2023,"Study 1, midazolam alone",2.5,1.464,1.49,14,1.0
939,Kanefendt 2023,"Study 1, midazolam alone",3.0,1.0439,1.52,14,1.0
939,Kanefendt 2023,"Study 1, midazolam alone",4.0,0.6537,1.69,14,1.0
939,Kanefendt 2023,"Study 1, midazolam alone",6.0,0.3977,1.81,14,1.0
939,Kanefendt 2023,"Study 1, midazolam alone",8.0,0.2577,1.91,14,1.0
939,Kanefendt 2023,"Study 1, midazolam alone",12.0,0.1305,2.24,14,1.0
939,Kanefendt 2023,"Study 1, midazolam alone",16.0,0.0819,2.47,14,1.0
939,Kanefendt 2023,"Study 1, midazolam alone",24.0,0.0326,2.82,14,1.0
943,Kanefendt 2023,"Study 1, midazolam after pretreatment with carbamazepine",334.5,1.7154,1.62,14,1.0
943,Kanefendt 2023,"Study 1, midazolam after pretreatment with carbamazepine",334.75,1.7355,1.58,14,1.0
943,Kanefendt 2023,"Study 1, midazolam after pretreatment with carbamazepine",335.0,1.2916,1.57,14,1.0
943,Kanefendt 2023,"Study 1, midazolam after pretreatment with carbamazepine",335.5,0.8367,1.6,14,1.0
943,Kanefendt 2023,"Study 1, midazolam after pretreatment with carbamazepine",336.0,0.5374,1.64,14,1.0
943,Kanefendt 2023,"Study 1, midazolam after pretreatment with carbamazepine",336.5,0.3932,1.66,14,1.0
943,Kanefendt 2023,"Study 1, midazolam after pretreatment with carbamazepine",337.0,0.287,1.54,14,1.0
943,Kanefendt 2023,"Study 1, midazolam after pretreatment with carbamazepine",338.0,0.1624,1.54,14,1.0
943,Kanefendt 2023,"Study 1, midazolam after pretreatment with carbamazepine",340.0,0.0634,1.61,14,1.0
943,Kanefendt 2023,"Study 1, midazolam after pretreatment with carbamazepine",342.0,0.0449,1.77,14,1.0
943,Kanefendt 2023,"Study 1, midazolam after pretreatment with carbamazepine",346.0,0.0196,2.61,14,1.0
943,Kanefendt 2023,"Study 1, midazolam after pretreatment with carbamazepine",350.0,0.0098,2.4,14,1.0
1086,Lam 2003,Midazolam before Ketoconazole,0.5,53.8356,,10,10.0
1086,Lam 2003,Midazolam before Ketoconazole,1.0,33.8256,,10,10.0
1086,Lam 2003,Midazolam before Ketoconazole,1.5,28.6836,,10,10.0
1086,Lam 2003,Midazolam before Ketoconazole,2.0,21.4938,,10,10.0
1086,Lam 2003,Midazolam before Ketoconazole,4.0,9.6585,,10,10.0
1086,Lam 2003,Midazolam before Ketoconazole,8.0,5.4723,,10,10.0
1087,Lam 2003,Midazolam after Ketoconazole,265.0,0.0,,10,10.0
1087,Lam 2003,Midazolam after Ketoconazole,265.25,145.6342,,10,10.0
1087,Lam 2003,Midazolam after Ketoconazole,265.5,170.756,,10,10.0
1087,Lam 2003,Midazolam after Ketoconazole,266.0,123.0555,,10,10.0
1087,Lam 2003,Midazolam after Ketoconazole,266.5,117.9134,,10,10.0
1087,Lam 2003,Midazolam after Ketoconazole,267.0,118.4134,,10,10.0
1087,Lam 2003,Midazolam after Ketoconazole,269.0,81.9645,,10,10.0
1087,Lam 2003,Midazolam after Ketoconazole,273.0,54.6996,,10,10.0
1087,Lam 2003,Midazolam after Ketoconazole,275.0,41.8363,,10,10.0
1087,Lam 2003,Midazolam after Ketoconazole,277.0,34.1,,10,10.0
1087,Lam 2003,Midazolam after Ketoconazole,289.0,10.7655,,10,10.0
1088,Lam 2003,Midazolam before Fluvoxamine,0.25,63.1904,,10,10.0
1088,Lam 2003,Midazolam before Fluvoxamine,0.5,63.7651,,10,10.0
1088,Lam 2003,Midazolam before Fluvoxamine,1.0,36.071,,10,10.0
1088,Lam 2003,Midazolam before Fluvoxamine,1.5,29.0601,,10,10.0
1088,Lam 2003,Midazolam before Fluvoxamine,2.0,22.2381,,10,10.0
1088,Lam 2003,Midazolam before Fluvoxamine,4.0,7.4749,,10,10.0
1088,Lam 2003,Midazolam before Fluvoxamine,8.0,2.2377,,10,10.0
1088,Lam 2003,Midazolam before Fluvoxamine,10.0,1.5161,,10,10.0
1089,Lam 2003,Midazolam after Fluvoxamine,265.0,0.0,,10,10.0
1089,Lam 2003,Midazolam after Fluvoxamine,265.25,89.1887,,10,10.0
1089,Lam 2003,Midazolam after Fluvoxamine,265.5,78.7555,,10,10.0
1089,Lam 2003,Midazolam after Fluvoxamine,266.0,51.2516,,10,10.0
1089,Lam 2003,Midazolam after Fluvoxamine,266.5,40.8239,,10,10.0
1089,Lam 2003,Midazolam after Fluvoxamine,267.0,31.7264,,10,10.0
1089,Lam 2003,Midazolam after Fluvoxamine,269.0,9.9422,,10,10.0
1089,Lam 2003,Midazolam after Fluvoxamine,273.0,4.7044,,10,10.0
1089,Lam 2003,Midazolam after Fluvoxamine,275.0,3.7936,,10,10.0
1096,Prueksaritanont 2017,Midazolam in microdosecocktail alone,0.0,0.0518,0.0011,12,0.01
1096,Prueksaritanont 2017,Midazolam in microdosecocktail alone,1.5,0.0405,,12,0.01
1096,Prueksaritanont 2017,Midazolam in microdosecocktail alone,2.0,0.0291,,12,0.01
1096,Prueksaritanont 2017,Midazolam in microdosecocktail alone,3.0,0.0189,0.0004,12,0.01
1096,Prueksaritanont 2017,Midazolam in microdosecocktail alone,4.0,0.0128,0.0063,12,0.01
1096,Prueksaritanont 2017,Midazolam in microdosecocktail alone,6.0,0.0053,0.0017,12,0.01
1096,Prueksaritanont 2017,Midazolam in microdosecocktail alone,8.0,0.004,0.0017,12,0.01
1096,Prueksaritanont 2017,Midazolam in microdosecocktail alone,12.0,0.0022,0.0016,12,0.01
1096,Prueksaritanont 2017,Midazolam in microdosecocktail alone,16.0,0.0032,0.0057,12,0.01
1096,Prueksaritanont 2017,Midazolam in microdosecocktail alone,24.0,0.0029,0.0073,12,0.01
1097,Prueksaritanont 2017,Midazolam in microdosecocktail + Itraconazole,72.0,0.0004,0.0012,8,0.01
1097,Prueksaritanont 2017,Midazolam in microdosecocktail + Itraconazole,72.25,0.0247,0.0164,8,0.01
1097,Prueksaritanont 2017,Midazolam in microdosecocktail + Itraconazole,72.5,0.1042,,8,0.01
1097,Prueksaritanont 2017,Midazolam in microdosecocktail + Itraconazole,73.0,0.1931,0.0865,8,0.01
1097,Prueksaritanont 2017,Midazolam in microdosecocktail + Itraconazole,73.5,0.1707,0.0714,8,0.01
1097,Prueksaritanont 2017,Midazolam in microdosecocktail + Itraconazole,74.0,0.1418,0.0473,8,0.01
1097,Prueksaritanont 2017,Midazolam in microdosecocktail + Itraconazole,75.0,0.1086,0.0454,8,0.01
1097,Prueksaritanont 2017,Midazolam in microdosecocktail + Itraconazole,76.0,0.0866,0.0414,8,0.01
1097,Prueksaritanont 2017,Midazolam in microdosecocktail + Itraconazole,78.0,0.0586,0.028,8,0.01
1097,Prueksaritanont 2017,Midazolam in microdosecocktail + Itraconazole,80.0,0.0467,0.0223,8,0.01
1097,Prueksaritanont 2017,Midazolam in microdosecocktail + Itraconazole,84.0,0.033,0.0157,8,0.01
1097,Prueksaritanont 2017,Midazolam in microdosecocktail + Itraconazole,88.0,0.0232,0.014,8,0.01
1097,Prueksaritanont 2017,Midazolam in microdosecocktail + Itraconazole,96.0,0.0174,0.0123,8,0.01
1097,Prueksaritanont 2017,Midazolam in microdosecocktail + Itraconazole,104.0,0.0157,0.0146,8,0.01
1097,Prueksaritanont 2017,Midazolam in microdosecocktail + Itraconazole,120.0,0.0052,0.0044,8,0.01
1097,Prueksaritanont 2017,Midazolam in microdosecocktail + Itraconazole,144.0,0.0018,0.0019,8,0.01
1098,Prueksaritanont 2017,Midazolam in microdosecocktail + Rifampin,0.0,0.0171,0.01,8,0.01
1098,Prueksaritanont 2017,Midazolam in microdosecocktail + Rifampin,0.5,0.0487,0.019,8,0.01
1098,Prueksaritanont 2017,Midazolam in microdosecocktail + Rifampin,1.0,0.0636,,8,0.01
1098,Prueksaritanont 2017,Midazolam in microdosecocktail + Rifampin,1.5,0.0467,,8,0.01
1098,Prueksaritanont 2017,Midazolam in microdosecocktail + Rifampin,2.0,0.0358,,8,0.01
1098,Prueksaritanont 2017,Midazolam in microdosecocktail + Rifampin,3.0,0.0214,0.0103,8,0.01
1098,Prueksaritanont 2017,Midazolam in microdosecocktail + Rifampin,4.0,0.0142,0.0035,8,0.01
1098,Prueksaritanont 2017,Midazolam in microdosecocktail + Rifampin,6.0,0.008,0.0038,8,0.01
1098,Prueksaritanont 2017,Midazolam in microdosecocktail + Rifampin,8.0,0.0053,0.0034,8,0.01
1098,Prueksaritanont 2017,Midazolam in microdosecocktail + Rifampin,12.0,0.0023,0.0016,8,0.01
1098,Prueksaritanont 2017,Midazolam in microdosecocktail + Rifampin,16.0,0.001,0.001,8,0.01
1099,Prueksaritanont 2017,Midazolam in microdosecocktail + Clarithromycin,72.0,0.0002,0.0007,8,0.01
1099,Prueksaritanont 2017,Midazolam in microdosecocktail + Clarithromycin,72.25,0.0167,0.0071,8,0.01
1099,Prueksaritanont 2017,Midazolam in microdosecocktail + Clarithromycin,72.5,0.0649,,8,0.01
1099,Prueksaritanont 2017,Midazolam in microdosecocktail + Clarithromycin,73.0,0.1254,,8,0.01
1099,Prueksaritanont 2017,Midazolam in microdosecocktail + Clarithromycin,74.0,0.1,,8,0.01
1099,Prueksaritanont 2017,Midazolam in microdosecocktail + Clarithromycin,75.0,0.0814,,8,0.01
1099,Prueksaritanont 2017,Midazolam in microdosecocktail + Clarithromycin,76.0,0.0623,0.0219,8,0.01
1099,Prueksaritanont 2017,Midazolam in microdosecocktail + Clarithromycin,78.0,0.0358,0.0144,8,0.01
1099,Prueksaritanont 2017,Midazolam in microdosecocktail + Clarithromycin,80.0,0.0285,0.0122,8,0.01
1099,Prueksaritanont 2017,Midazolam in microdosecocktail + Clarithromycin,84.0,0.0201,0.0107,8,0.01
1099,Prueksaritanont 2017,Midazolam in microdosecocktail + Clarithromycin,88.0,0.016,0.0099,8,0.01
1099,Prueksaritanont 2017,Midazolam in microdosecocktail + Clarithromycin,96.0,0.0118,0.0083,8,0.01
1099,Prueksaritanont 2017,Midazolam in microdosecocktail + Clarithromycin,104.0,0.0069,0.0055,8,0.01
1099,Prueksaritanont 2017,Midazolam in microdosecocktail + Clarithromycin,120.0,0.0033,0.0038,8,0.01
1107,Backman 1994,Midazolam with placebo,0.5,49.9709,,9,15.0
1107,Backman 1994,Midazolam with placebo,1.0,42.8548,,9,15.0
1107,Backman 1994,Midazolam with placebo,1.5,38.798,,9,15.0
1107,Backman 1994,Midazolam with placebo,2.0,33.381,,9,15.0
1107,Backman 1994,Midazolam with placebo,3.0,23.5663,,9,15.0
1107,Backman 1994,Midazolam with placebo,4.0,15.4517,,9,15.0
1107,Backman 1994,Midazolam with placebo,5.0,10.7351,,9,15.0
1107,Backman 1994,Midazolam with placebo,6.0,9.0746,,9,15.0
1107,Backman 1994,Midazolam with placebo,7.0,7.4163,,9,15.0
1107,Backman 1994,Midazolam with placebo,17.0,2.0377,,9,15.0
1108,Backman 1994,Midazolam with verapamil,25.0,0.5,,9,15.0
1108,Backman 1994,Midazolam with verapamil,25.5,102.3016,,9,15.0
1108,Backman 1994,Midazolam with verapamil,26.0,105.3808,,9,15.0
1108,Backman 1994,Midazolam with verapamil,26.5,78.8948,,9,15.0
1108,Backman 1994,Midazolam with verapamil,27.0,69.0603,,9,15.0
1108,Backman 1994,Midazolam with verapamil,28.0,53.8088,,9,15.0
1108,Backman 1994,Midazolam with verapamil,29.0,43.9952,,9,15.0
1108,Backman 1994,Midazolam with verapamil,30.0,31.1222,,9,15.0
1108,Backman 1994,Midazolam with verapamil,31.0,24.3647,,9,15.0
1108,Backman 1994,Midazolam with verapamil,32.0,20.6686,,9,15.0
1108,Backman 1994,Midazolam with verapamil,42.0,8.1553,,9,15.0
1132,Kanefendt 2023,"Study 2, midazolam alone",0.25,1.7236,1.66,13,1.0
1132,Kanefendt 2023,"Study 2, midazolam alone",0.5,3.6365,1.37,13,1.0
1132,Kanefendt 2023,"Study 2, midazolam alone",0.75,3.5774,1.27,13,1.0
1132,Kanefendt 2023,"Study 2, midazolam alone",1.0,3.0155,1.39,13,1.0
1132,Kanefendt 2023,"Study 2, midazolam alone",1.5,2.102,1.35,13,1.0
1132,Kanefendt 2023,"Study 2, midazolam alone",2.0,1.5701,1.35,13,1.0
1132,Kanefendt 2023,"Study 2, midazolam alone",3.0,1.0666,1.37,13,1.0
1132,Kanefendt 2023,"Study 2, midazolam alone",4.0,0.7909,1.4,13,1.0
1132,Kanefendt 2023,"Study 2, midazolam alone",6.0,0.3584,1.55,13,1.0
1132,Kanefendt 2023,"Study 2, midazolam alone",8.0,0.2443,1.63,13,1.0
1132,Kanefendt 2023,"Study 2, midazolam alone",12.0,0.1353,1.76,13,1.0
1132,Kanefendt 2023,"Study 2, midazolam alone",15.0,0.0798,1.84,13,1.0
1132,Kanefendt 2023,"Study 2, midazolam alone",23.5,0.0246,2.33,13,1.0
1133,Kanefendt 2023,"Study 2, midazolam after pretreatment with carbamazepine",336.25,1.2627,1.59,13,1.0
1133,Kanefendt 2023,"Study 2, midazolam after pretreatment with carbamazepine",336.5,1.738,1.46,13,1.0
1133,Kanefendt 2023,"Study 2, midazolam after pretreatment with carbamazepine",336.75,1.4278,1.3,13,1.0
1133,Kanefendt 2023,"Study 2, midazolam after pretreatment with carbamazepine",337.0,1.1044,1.34,13,1.0
1133,Kanefendt 2023,"Study 2, midazolam after pretreatment with carbamazepine",337.5,0.758,1.42,13,1.0
1133,Kanefendt 2023,"Study 2, midazolam after pretreatment with carbamazepine",338.0,0.5487,1.47,13,1.0
1133,Kanefendt 2023,"Study 2, midazolam after pretreatment with carbamazepine",339.0,0.3045,1.44,13,1.0
1133,Kanefendt 2023,"Study 2, midazolam after pretreatment with carbamazepine",340.0,0.1999,1.48,13,1.0
1133,Kanefendt 2023,"Study 2, midazolam after pretreatment with carbamazepine",342.0,0.0731,1.53,13,1.0
1133,Kanefendt 2023,"Study 2, midazolam after pretreatment with carbamazepine",344.0,0.0469,1.62,13,1.0
1133,Kanefendt 2023,"Study 2, midazolam after pretreatment with carbamazepine",348.0,0.0249,1.88,13,1.0
1133,Kanefendt 2023,"Study 2, midazolam after pretreatment with carbamazepine",351.0,0.0149,1.95,13,1.0
1133,Kanefendt 2023,"Study 2, midazolam after pretreatment with carbamazepine",359.5,0.0045,2.51,13,1.0
1320,Greenblatt 1986,15 mg Midazolam PO control,0.5,25.6377,,6,15.0
1320,Greenblatt 1986,15 mg Midazolam PO control,0.75,73.9957,,6,15.0
1320,Greenblatt 1986,15 mg Midazolam PO control,1.0,65.5989,,6,15.0
1320,Greenblatt 1986,15 mg Midazolam PO control,1.5,38.9243,,6,15.0
1320,Greenblatt 1986,15 mg Midazolam PO control,2.0,29.6245,,6,15.0
1320,Greenblatt 1986,15 mg Midazolam PO control,2.5,26.9032,,6,15.0
1320,Greenblatt 1986,15 mg Midazolam PO control,3.0,18.7445,,6,15.0
1320,Greenblatt 1986,15 mg Midazolam PO control,4.0,12.1495,,6,15.0
1320,Greenblatt 1986,15 mg Midazolam PO control,5.0,5.7575,,6,15.0
1320,Greenblatt 1986,15 mg Midazolam PO control,6.0,4.4888,,6,15.0
1320,Greenblatt 1986,15 mg Midazolam PO control,8.0,2.0109,,6,15.0
1320,Greenblatt 1986,15 mg Midazolam PO control,10.0,1.1837,,6,15.0
1321,Greenblatt 1986,"300 mg QD Cimetidine, 15 mg Midazolam PO",24.5,18.7813,,6,15.0
1321,Greenblatt 1986,"300 mg QD Cimetidine, 15 mg Midazolam PO",24.75,31.573,,6,15.0
1321,Greenblatt 1986,"300 mg QD Cimetidine, 15 mg Midazolam PO",25.0,44.8771,,6,15.0
1321,Greenblatt 1986,"300 mg QD Cimetidine, 15 mg Midazolam PO",25.5,47.4591,,6,15.0
1321,Greenblatt 1986,"300 mg QD Cimetidine, 15 mg Midazolam PO",26.0,40.7734,,6,15.0
1321,Greenblatt 1986,"300 mg QD Cimetidine, 15 mg Midazolam PO",26.5,20.6715,,6,15.0
1321,Greenblatt 1986,"300 mg QD Cimetidine, 15 mg Midazolam PO",27.0,15.6279,,6,15.0
1321,Greenblatt 1986,"300 mg QD Cimetidine, 15 mg Midazolam PO",28.0,8.1154,,6,15.0
1321,Greenblatt 1986,"300 mg QD Cimetidine, 15 mg Midazolam PO",29.0,4.4212,,6,15.0
1321,Greenblatt 1986,"300 mg QD Cimetidine, 15 mg Midazolam PO",30.0,3.2633,,6,15.0
1321,Greenblatt 1986,"300 mg QD Cimetidine, 15 mg Midazolam PO",32.0,1.8801,,6,15.0
1321,Greenblatt 1986,"300 mg QD Cimetidine, 15 mg Midazolam PO",34.0,1.2811,,6,15.0
1323,Fee 1987,15 mg Midazolam control,0.25,16.9808,32.5897,8,15.0
1323,Fee 1987,15 mg Midazolam control,0.5,54.1833,49.1874,8,15.0
1323,Fee 1987,15 mg Midazolam control,0.75,87.2513,41.8093,8,15.0
1323,Fee 1987,15 mg Midazolam control,1.0,87.4938,33.8163,8,15.0
1323,Fee 1987,15 mg Midazolam control,1.25,69.6928,23.364,8,15.0
1323,Fee 1987,15 mg Midazolam control,1.5,69.4995,35.6639,8,15.0
1323,Fee 1987,15 mg Midazolam control,2.0,61.9394,27.671,8,15.0
1323,Fee 1987,15 mg Midazolam control,3.0,49.6463,25.8234,8,15.0
1323,Fee 1987,15 mg Midazolam control,4.0,29.0938,14.7531,8,15.0
1323,Fee 1987,15 mg Midazolam control,5.0,20.2787,11.0671,8,15.0
1323,Fee 1987,15 mg Midazolam control,6.0,11.6799,7.3812,8,15.0
1323,Fee 1987,15 mg Midazolam control,7.0,7.432,4.9187,8,15.0
1323,Fee 1987,15 mg Midazolam control,8.0,7.3131,4.3039,8,15.0
1323,Fee 1987,15 mg Midazolam control,9.0,2.8467,4.3008,8,15.0
1324,Fee 1987,"400 mg BID Cimetidine, 15 mg Midazolam",25.25,44.8079,87.3059,8,15.0
1324,Fee 1987,"400 mg BID Cimetidine, 15 mg Midazolam",25.5,99.6172,41.8085,8,15.0
1324,Fee 1987,"400 mg BID Cimetidine, 15 mg Midazolam",25.75,109.6384,71.3267,8,15.0
1324,Fee 1987,"400 mg BID Cimetidine, 15 mg Midazolam",26.0,89.2293,52.8816,8,15.0
1324,Fee 1987,"400 mg BID Cimetidine, 15 mg Midazolam",26.25,91.4294,46.7271,8,15.0
1324,Fee 1987,"400 mg BID Cimetidine, 15 mg Midazolam",26.5,90.1493,33.2008,8,15.0
1324,Fee 1987,"400 mg BID Cimetidine, 15 mg Midazolam",27.0,88.8934,44.274,8,15.0
1324,Fee 1987,"400 mg BID Cimetidine, 15 mg Midazolam",28.0,55.9489,19.6808,8,15.0
1324,Fee 1987,"400 mg BID Cimetidine, 15 mg Midazolam",29.0,39.0924,23.3635,8,15.0
1324,Fee 1987,"400 mg BID Cimetidine, 15 mg Midazolam",30.0,23.1055,14.7559,8,15.0
1324,Fee 1987,"400 mg BID Cimetidine, 15 mg Midazolam",31.0,16.2439,14.7621,8,15.0
1324,Fee 1987,"400 mg BID Cimetidine, 15 mg Midazolam",32.0,8.0824,3.689,8,15.0
1324,Fee 1987,"400 mg BID Cimetidine, 15 mg Midazolam",33.0,5.5727,4.9186,8,15.0
1324,Fee 1987,"400 mg BID Cimetidine, 15 mg Midazolam",34.0,4.3673,4.9186,8,15.0
1324,Fee 1987,"400 mg BID Cimetidine, 15 mg Midazolam",37.0,3.0425,2.4587,8,15.0
1325,Salonen 1986,15 mg Midazolam PO control,0.0,0.0,,6,15.0
1325,Salonen 1986,15 mg Midazolam PO control,0.25,0.0,,6,15.0
1325,Salonen 1986,15 mg Midazolam PO control,0.5,0.0,,6,15.0
1325,Salonen 1986,15 mg Midazolam PO control,0.75,4.1667,28.2172,6,15.0
1325,Salonen 1986,15 mg Midazolam PO control,1.0,18.8726,26.4161,6,15.0
1325,Salonen 1986,15 mg Midazolam PO control,1.5,42.402,29.4179,6,15.0
1325,Salonen 1986,15 mg Midazolam PO control,2.0,63.9706,27.0164,6,15.0
1325,Salonen 1986,15 mg Midazolam PO control,3.0,57.8431,22.8139,6,15.0
1325,Salonen 1986,15 mg Midazolam PO control,4.0,56.1275,19.2117,6,15.0
1325,Salonen 1986,15 mg Midazolam PO control,5.0,35.2941,14.4088,6,15.0
1326,Salonen 1986,"400 mg Cimetidine, 15 mg Midazolam",2.0,0.0,,6,15.0
1326,Salonen 1986,"400 mg Cimetidine, 15 mg Midazolam",2.25,0.0,,6,15.0
1326,Salonen 1986,"400 mg Cimetidine, 15 mg Midazolam",2.5,0.0,,6,15.0
1326,Salonen 1986,"400 mg Cimetidine, 15 mg Midazolam",2.75,27.9412,51.6314,6,15.0
1326,Salonen 1986,"400 mg Cimetidine, 15 mg Midazolam",3.0,64.2157,52.8321,6,15.0
1326,Salonen 1986,"400 mg Cimetidine, 15 mg Midazolam",3.5,69.3628,30.6186,6,15.0
1326,Salonen 1986,"400 mg Cimetidine, 15 mg Midazolam",4.0,67.8922,27.6168,6,15.0
1326,Salonen 1986,"400 mg Cimetidine, 15 mg Midazolam",5.0,68.1372,39.0237,6,15.0
1326,Salonen 1986,"400 mg Cimetidine, 15 mg Midazolam",6.0,57.8431,34.8212,6,15.0
1326,Salonen 1986,"400 mg Cimetidine, 15 mg Midazolam",7.0,48.2843,40.2245,6,15.0
1345,Elliott 1984,Midazolam/H2O,0.0,0.0,,5,15.0
1345,Elliott 1984,Midazolam/H2O,0.25,-0.3059,,5,15.0
1345,Elliott 1984,Midazolam/H2O,0.5,15.1743,,5,15.0
1345,Elliott 1984,Midazolam/H2O,0.75,19.7821,,5,15.0
1345,Elliott 1984,Midazolam/H2O,1.0,41.2655,,5,15.0
1345,Elliott 1984,Midazolam/H2O,1.5,38.6937,,5,15.0
1345,Elliott 1984,Midazolam/H2O,2.0,33.58,,5,15.0
1345,Elliott 1984,Midazolam/H2O,2.5,39.1005,,5,15.0
1345,Elliott 1984,Midazolam/H2O,3.0,35.3713,,5,15.0
1345,Elliott 1984,Midazolam/H2O,4.0,26.066,,5,15.0
1345,Elliott 1984,Midazolam/H2O,5.0,14.4472,,5,15.0
1345,Elliott 1984,Midazolam/H2O,6.0,8.8411,,5,15.0
1345,Elliott 1984,Midazolam/H2O,7.0,7.6294,,5,15.0
1345,Elliott 1984,Midazolam/H2O,8.0,4.5654,,5,15.0
1345,Elliott 1984,Midazolam/H2O,9.0,1.2714,,5,15.0
1345,Elliott 1984,Midazolam/H2O,12.0,1.5587,,5,15.0
1345,Elliott 1984,Midazolam/H2O,24.0,0.6278,,5,15.0
1346,Elliott 1984,Midazolam/cimetidine,26.5,0.0,,5,15.0
1346,Elliott 1984,Midazolam/cimetidine,26.75,69.0567,,5,15.0
1346,Elliott 1984,Midazolam/cimetidine,27.0,110.6607,,5,15.0
1346,Elliott 1984,Midazolam/cimetidine,27.25,97.932,,5,15.0
1346,Elliott 1984,Midazolam/cimetidine,27.5,78.263,,5,15.0
1346,Elliott 1984,Midazolam/cimetidine,28.0,67.369,,5,15.0
1346,Elliott 1984,Midazolam/cimetidine,28.5,66.6456,,5,15.0
1346,Elliott 1984,Midazolam/cimetidine,29.0,51.5844,,5,15.0
1346,Elliott 1984,Midazolam/cimetidine,29.5,47.6267,,5,15.0
1346,Elliott 1984,Midazolam/cimetidine,30.5,38.32,,5,15.0
1346,Elliott 1984,Midazolam/cimetidine,31.5,21.8485,,5,15.0
1346,Elliott 1984,Midazolam/cimetidine,32.5,18.5519,,5,15.0
1346,Elliott 1984,Midazolam/cimetidine,33.5,16.6466,,5,15.0
1346,Elliott 1984,Midazolam/cimetidine,34.5,9.8818,,5,15.0
1346,Elliott 1984,Midazolam/cimetidine,35.5,7.7439,,5,15.0
1346,Elliott 1984,Midazolam/cimetidine,38.5,2.7148,,5,15.0
1346,Elliott 1984,Midazolam/cimetidine,50.5,-0.0658,,5,15.0
1348,Lutz 2018a,"Cohort 1, Control",0.25,4.2504,2.7726,20,2.0
1348,Lutz 2018a,"Cohort 1, Control",0.5,9.4925,,20,2.0
1348,Lutz 2018a,"Cohort 1, Control",0.75,11.6043,,20,2.0
1348,Lutz 2018a,"Cohort 1, Control",1.0,10.1499,,20,2.0
1348,Lutz 2018a,"Cohort 1, Control",1.5,6.6419,,20,2.0
1348,Lutz 2018a,"Cohort 1, Control",2.0,4.5958,,20,2.0
1348,Lutz 2018a,"Cohort 1, Control",4.0,1.8405,,20,2.0
